file_urls,time
https://www.stvincent.org/-/media/Files/ININD/Billing/billing_and_collection/spanish/williamsport-sp-bc.pdf?la=en&hash=887C673CC83FCB413CD7E786043DC27D7309EAD3,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/williamsport-fap-fr.pdf?la=en&hash=5234AB2CFA69F367C1A543EFC5ECE8E0C4294B6C,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/stress-fap-fr.pdf?la=en&hash=7CD482A1AB7A1F9131DEFC51B7435EAA08B5AFDF,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/salem-fap-fr.pdf?la=en&hash=FE13A0C15ECF10E03BF2C3CA7F289701397ADC33,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/randolph-fap-fr.pdf?la=en&hash=661686C1E359468E1341E28939202E6532C1D96D,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/warrick-fap-fr.pdf?la=en&hash=34185ACD7A2DA163BD79269402C730356AF4D648,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/seton-fap-fr.pdf?la=en&hash=CDE6692B2C9065861404DFB1C44B686664606F0B,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/womens-fap-fr.pdf?la=en&hash=6982E9B23B1DA9FE311F37C42E0FAEAA5006FC6B,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/naab-fap-fr.pdf?la=en&hash=09212420815DFBEB7B0470BA333883399356DEE8,06 11 2019 16:59:22
https://www.stvincent.org/-/media/Files/ININD/Financial-Assistance/FAP---French/mercy-fap-fr.pdf?la=en&hash=EF4FF088F2B58DA92CD34BC039964B0C0E51A0C5,06 11 2019 16:59:22
